CustomerID,purchase_cnt,item_cnt,recency,user_total,user_average,unique_products,average_interval,total_transactions,cancel_frequency,cancel_rate
15539,1,410,7,538.5,538.5,41,0.0,41,0,0.0
13464,1,403,58,674.7,674.7,41,0.0,41,0,0.0
13568,1,66,173,187.1,187.1,41,0.0,43,0,0.0
14158,1,781,40,507.7,507.7,41,0.0,41,0,0.0
16727,1,167,364,256.3,256.3,41,0.0,44,0,0.0
15074,1,431,105,735.7,735.7,41,0.0,41,0,0.0
16718,1,407,369,606.0,606.0,41,0.0,44,0,0.0
14222,1,607,177,683.2,683.2,41,0.0,41,0,0.0
16392,1,201,269,217.9,217.9,41,0.0,43,0,0.0
12545,2,517,75,832.4,416.2,41,3.91,48,0,0.0
15275,2,497,31,609.2,304.6,41,0.15,42,1,0.02
17664,2,604,18,604.6,302.3,41,4.6,43,0,0.0
12925,2,540,4,679.0,339.5,41,1.63,44,0,0.0
17357,2,152,24,384.4,192.2,41,0.0,44,0,0.0
17466,2,306,10,763.3,381.65,41,1.7,41,0,0.0
13173,2,277,4,353.6,176.8,41,8.64,43,0,0.0
16411,2,131,19,211.7,105.85,41,8.12,44,0,0.0
12673,2,349,5,574.5,287.25,41,8.03,41,0,0.0
14818,3,324,73,657.8,219.26666666666665,41,3.81,48,0,0.0
18127,3,187,19,347.1,115.7,41,2.53,46,0,0.0
16969,3,815,39,635.4,211.79999999999998,41,3.78,41,0,0.0
12822,3,548,70,919.0,306.33333333333331,41,0.35,47,1,0.02
16102,3,942,42,1842.1,614.0333333333333,41,1.52,57,0,0.0
13720,4,500,116,784.9,196.225,41,3.32,42,0,0.0
17002,4,678,73,1487.8,371.95,41,4.41,50,1,0.02
15467,4,306,9,511.9,127.975,41,2.73,53,1,0.02
17411,4,298,12,748.9,187.225,41,8.38,43,2,0.05
16235,5,327,40,848.4,169.68,41,6.3,47,2,0.04
15712,5,486,9,1072.4,214.48000000000002,41,5.33,53,0,0.0
13575,5,449,23,732.1,146.42000000000002,41,3.36,46,0,0.0
16350,5,542,21,1100.5,220.1,41,5.8,60,3,0.05
13109,5,514,2,766.8,153.35999999999999,41,3.1,50,3,0.06
17048,6,474,115,864.3,144.04999999999998,41,4.55,48,5,0.1
17848,9,398,81,901.2,100.13333333333334,41,5.46,51,0,0.0
15694,14,1664,0,6408.6,457.75714285714287,41,4.75,78,1,0.01
12989,19,2915,3,6854.5,360.76315789473682,41,5.3,68,4,0.06
14543,21,602,3,2945.2,140.24761904761903,41,3.63,98,30,0.31
15795,1,581,149,610.0,610.0,42,0.0,42,0,0.0
13356,1,325,80,768.2,768.2,42,0.0,42,0,0.0
17385,1,197,14,256.1,256.1,42,0.0,45,0,0.0
13341,1,301,260,775.9,775.9,42,0.0,42,0,0.0
15322,2,365,64,603.0,301.5,42,0.44,49,7,0.14
15883,2,223,2,396.5,198.25,42,0.65,49,0,0.0
17594,2,550,85,993.2,496.6,42,3.45,50,0,0.0
17223,2,109,310,381.9,190.95,42,1.26,47,0,0.0
15066,2,279,31,760.6,380.3,42,0.4,53,11,0.21
17425,2,407,19,759.2,379.6,42,0.98,43,0,0.0
17144,2,483,1,984.6,492.3,42,1.77,48,0,0.0
17550,3,86,197,267.2,89.066666666666663,42,1.1,42,0,0.0
13516,3,984,21,1374.4,458.13333333333338,42,5.17,43,0,0.0
17580,3,87,252,212.8,70.933333333333337,42,2.42,44,0,0.0
13900,3,430,183,740.9,246.96666666666667,42,1.88,43,0,0.0
16020,3,487,16,851.0,283.66666666666669,42,1.07,46,0,0.0
12412,3,824,74,1142.9,380.9666666666667,42,1.63,58,0,0.0
14009,3,361,198,685.9,228.63333333333333,42,0.14,44,2,0.05
14690,3,160,44,342.0,114.0,42,2.1,52,4,0.08
13455,4,345,24,1007.3,251.825,42,6.54,53,7,0.13
13396,4,592,21,1325.3,331.325,42,6.43,47,4,0.09
13200,4,516,19,870.1,217.525,42,2.33,46,0,0.0
16748,5,880,17,1515.9,303.18,42,4.63,69,0,0.0
15312,5,513,75,921.1,184.22,42,5.89,48,1,0.02
17175,5,865,44,1430.9,286.18,42,3.95,64,1,0.02
18236,6,403,29,882.2,147.03333333333333,42,4.33,49,0,0.0
13456,7,755,17,1722.8,246.1142857142857,42,2.97,64,2,0.03
17183,8,1264,7,3286.9,410.8625,42,1.25,76,3,0.04
12747,11,1275,2,4196.0,381.45454545454544,42,3.56,103,0,0.0
18045,1,138,45,178.3,178.3,43,0.0,43,0,0.0
12851,1,106,96,131.8,131.8,43,0.0,47,0,0.0
16902,1,629,116,1706.9,1706.9,43,0.0,44,0,0.0
14076,1,79,129,118.7,118.7,43,0.0,44,0,0.0
15866,1,124,101,211.9,211.9,43,0.0,43,0,0.0
12453,1,473,134,707.1,707.1,43,0.0,43,0,0.0
15576,1,394,37,921.4,921.4,43,0.0,43,0,0.0
17806,1,727,11,546.0,546.0,43,0.0,43,0,0.0
13233,2,1004,74,605.1,302.55,43,6.21,43,0,0.0
12646,2,897,4,1347.0,673.5,43,1.0,45,0,0.0
14896,2,279,204,468.8,234.4,43,3.81,43,0,0.0
12794,2,592,53,860.4,430.2,43,1.02,45,0,0.0
14470,2,193,11,461.2,230.6,43,6.55,43,0,0.0
17795,2,305,179,342.8,171.4,43,1.93,45,0,0.0
15757,2,491,65,714.4,357.2,43,3.45,45,0,0.0
18265,2,309,72,771.5,385.75,43,1.98,44,0,0.0
14412,3,784,35,761.3,253.76666666666665,43,0.84,45,2,0.04
14897,4,468,7,1366.4,341.6,43,5.33,55,0,0.0
15550,4,295,4,575.6,143.9,43,4.93,61,0,0.0
15289,4,996,29,935.1,233.775,43,3.78,59,1,0.02
17324,4,843,17,986.5,246.625,43,7.23,49,0,0.0
13939,4,843,23,556.8,139.2,43,6.38,46,1,0.02
17653,5,1400,29,1160.9,232.18,43,1.85,49,6,0.12
15227,5,750,36,1219.4,243.88000000000002,43,4.89,58,0,0.0
18171,7,477,58,1208.5,172.64285714285714,43,4.96,56,2,0.04
14834,8,731,17,1698.3,212.2875,43,3.16,70,3,0.04
12584,18,351,3,1810.0,100.55555555555556,43,2.16,125,30,0.24
15465,24,1217,19,6945.0,289.375,43,3.31,104,7,0.07
16029,66,33687,38,60369.9,914.6954545454546,43,1.22,260,20,0.08
16893,1,62,366,145.9,145.9,44,0.0,45,0,0.0
14923,1,418,50,749.1,749.1,44,0.0,44,0,0.0
14485,1,70,38,162.8,162.8,44,0.0,46,0,0.0
15437,1,79,262,200.2,200.2,44,0.0,45,0,0.0
15900,1,216,23,337.3,337.3,44,0.0,47,0,0.0
16932,1,82,53,150.2,150.2,44,0.0,48,0,0.0
17286,1,117,21,151.4,151.4,44,0.0,44,0,0.0
17561,1,144,19,165.1,165.1,44,0.0,45,0,0.0
17432,2,207,18,365.8,182.9,44,0.4,48,0,0.0
15274,2,619,4,716.6,358.3,44,0.3,47,0,0.0
15829,2,996,99,636.1,318.05,44,0.82,51,0,0.0
16624,2,488,80,810.6,405.3,44,2.47,48,0,0.0
13431,2,672,67,1269.1,634.55,44,0.47,46,0,0.0
16268,2,532,71,617.6,308.8,44,0.0,44,0,0.0
15252,2,522,36,740.8,370.4,44,3.4,44,0,0.0
13376,3,490,99,869.8,289.93333333333334,44,2.73,50,0,0.0
14880,3,364,77,675.6,225.20000000000002,44,4.8,45,0,0.0
16734,3,345,52,646.8,215.6,44,1.2,52,0,0.0
18035,3,584,35,713.9,237.96666666666667,44,0.15,49,0,0.0
13037,3,431,138,881.1,293.7,44,2.49,48,0,0.0
14352,4,538,157,1079.0,269.75,44,2.5,47,0,0.0
16933,5,281,1,530.1,106.02000000000001,44,4.94,49,5,0.1
17552,5,709,60,913.9,182.78,44,6.35,50,1,0.02
14359,6,363,19,882.6,147.1,44,1.14,58,3,0.05
16266,7,398,73,861.9,123.12857142857142,44,2.17,61,0,0.0
15625,8,1166,100,1504.6,188.075,44,1.97,68,4,0.06
15134,8,887,14,1388.0,173.5,44,3.08,73,0,0.0
12679,9,521,52,896.7,99.63333333333334,44,4.45,52,8,0.15
14776,13,2688,51,2195.6,168.8923076923077,44,1.93,134,17,0.13
13790,1,748,4,348.8,348.8,45,0.0,45,0,0.0
18192,1,339,71,958.0,958.0,45,0.0,45,0,0.0
15480,1,303,116,905.5,905.5,45,0.0,45,0,0.0
16204,1,218,23,384.2,384.2,45,0.0,50,0,0.0
14725,1,588,24,655.6,655.6,45,0.0,47,0,0.0
16415,1,178,44,200.3,200.3,45,0.0,47,0,0.0
12764,1,386,316,1693.9,1693.9,45,0.0,45,0,0.0
15579,2,117,68,327.6,163.8,45,5.21,48,0,0.0
14597,2,566,11,866.2,433.1,45,3.91,47,0,0.0
16777,2,62,80,222.6,111.3,45,3.74,48,0,0.0
13211,3,834,10,1095.4,365.13333333333338,45,6.48,55,0,0.0
12488,3,526,9,1244.7,414.90000000000003,45,1.23,54,0,0.0
17835,3,344,2,342.2,114.06666666666666,45,0.34,59,0,0.0
12465,3,471,7,673.9,224.63333333333333,45,3.35,49,4,0.08
12541,3,675,29,841.2,280.40000000000003,45,5.21,49,0,0.0
15399,3,611,1,815.8,271.93333333333334,45,1.55,50,0,0.0
14157,3,260,19,392.4,130.79999999999998,45,5.76,47,1,0.02
16842,4,692,64,1260.4,315.1,45,3.76,64,1,0.02
16175,4,533,94,1037.6,259.4,45,2.53,58,0,0.0
14532,4,284,236,932.8,233.2,45,1.81,64,0,0.0
13884,6,297,7,781.3,130.21666666666667,45,4.66,60,1,0.02
17527,6,463,53,888.9,148.15,45,3.35,49,2,0.04
12997,7,648,22,1197.9,171.12857142857143,45,4.42,67,8,0.12
17669,7,1916,42,3406.7,486.67142857142852,45,3.03,68,0,0.0
14976,7,228,57,749.9,107.12857142857142,45,3.83,71,1,0.01
17090,8,902,4,1972.6,246.575,45,5.69,62,1,0.02
16365,9,504,17,1540.4,171.15555555555557,45,6.9,51,0,0.0
14441,10,430,0,1545.1,154.51,45,6.19,59,8,0.14
12483,11,1084,17,1873.1,170.28181818181818,45,4.45,72,4,0.06
13695,15,1599,31,2444.1,162.94,45,2.62,86,0,0.0
15482,15,2981,15,6353.5,423.56666666666666,45,2.73,125,29,0.23
15415,1,551,313,559.6,559.6,46,0.0,47,0,0.0
13278,1,537,40,542.7,542.7,46,0.0,46,0,0.0
18015,1,157,4,120.0,120.0,46,0.0,46,0,0.0
16229,2,318,87,1010.6,505.3,46,2.72,47,0,0.0
13363,2,708,17,892.5,446.25,46,0.46,58,0,0.0
12849,2,579,31,992.7,496.35,46,5.27,46,0,0.0
14716,2,495,43,307.5,153.75,46,2.1,51,0,0.0
14488,2,793,51,1047.4,523.7,46,0.33,49,3,0.06
12640,3,301,23,994.6,331.53333333333336,46,1.16,50,0,0.0
12724,4,439,5,923.4,230.85,46,6.77,49,0,0.0
17646,4,320,219,995.7,248.925,46,2.74,54,3,0.06
17579,4,256,4,440.2,110.05,46,3.41,52,2,0.04
14216,4,593,3,1824.3,456.075,46,0.58,58,0,0.0
14875,4,555,9,1457.7,364.425,46,5.25,49,2,0.04
16833,4,440,1,1106.5,276.625,46,7.22,47,0,0.0
12399,4,1173,119,1033.7,258.425,46,2.63,55,0,0.0
15656,4,343,45,748.5,187.125,46,5.17,47,0,0.0
12828,6,494,2,1018.7,169.78333333333333,46,2.27,56,0,0.0
14745,6,1020,112,1167.2,194.53333333333333,46,2.46,70,1,0.01
16915,6,132,9,621.7,103.61666666666667,46,4.87,57,0,0.0
12775,6,846,17,1246.2,207.70000000000002,46,4.77,62,1,0.02
14078,6,310,101,1049.4,174.9,46,4.2,65,0,0.0
17096,7,332,9,992.7,141.81428571428572,46,4.9,52,4,0.08
15903,8,2409,9,5126.3,640.7875,46,3.8,75,1,0.01
17809,14,2016,16,5344.8,381.7714285714286,46,5.69,63,2,0.03
15738,19,2967,18,4788.8,252.04210526315791,46,1.97,176,3,0.02
15255,1,489,66,890.9,890.9,47,0.0,47,0,0.0
16494,1,675,296,826.5,826.5,47,0.0,50,0,0.0
15325,1,231,103,161.7,161.7,47,0.0,48,0,0.0
15522,2,572,32,398.0,199.0,47,0.98,56,0,0.0
12844,2,125,29,326.0,163.0,47,1.98,52,0,0.0
12652,2,495,322,788.5,394.25,47,0.18,50,3,0.06
14862,2,772,25,841.2,420.6,47,2.6,48,0,0.0
14002,2,877,134,529.7,264.85,47,0.48,47,0,0.0
13673,2,114,18,387.4,193.7,47,0.22,60,0,0.0
15452,3,280,29,528.5,176.16666666666666,47,4.24,56,0,0.0
14152,3,699,75,611.1,203.70000000000002,47,3.22,50,1,0.02
17703,3,590,35,798.7,266.23333333333335,47,1.91,55,0,0.0
16930,3,339,26,378.9,126.3,47,0.81,53,0,0.0
15062,4,763,71,987.9,246.975,47,5.11,57,0,0.0
15835,4,439,44,954.1,238.525,47,5.82,50,0,0.0
17373,4,408,40,646.9,161.725,47,4.84,57,0,0.0
15489,4,593,22,1090.0,272.5,47,3.44,55,5,0.09
12393,4,816,72,1582.6,395.65,47,4.11,64,0,0.0
15571,4,264,11,650.4,162.6,47,1.16,57,0,0.0
15079,5,388,212,893.7,178.74,47,3.23,48,1,0.02
13313,5,851,22,1555.3,311.06,47,4.1,78,0,0.0
14859,5,669,12,1352.0,270.4,47,3.28,59,1,0.02
16768,5,191,47,458.0,91.6,47,3.91,58,4,0.07
14231,5,402,179,822.1,164.42000000000002,47,2.04,54,4,0.07
15449,5,810,26,971.2,194.24,47,3.82,62,2,0.03
15722,6,1018,35,2169.9,361.65000000000003,47,3.67,70,3,0.04
14739,8,3817,2,3899.1,487.3875,47,6.02,61,1,0.02
17204,9,589,169,1352.9,150.32222222222222,47,2.77,67,10,0.15
13199,38,6171,3,9789.0,257.60526315789474,47,2.94,119,1,0.01
17389,42,7442,0,31317.5,745.65476190476193,47,1.44,223,10,0.04
17984,1,98,145,152.7,152.7,48,0.0,48,0,0.0
13708,1,300,271,283.3,283.3,48,0.0,48,0,0.0
16108,2,599,84,816.1,408.05,48,0.0,49,1,0.02
15977,2,1016,17,1054.7,527.35,48,0.33,65,0,0.0
13707,2,351,267,806.4,403.2,48,1.02,48,0,0.0
17505,2,556,161,1145.8,572.9,48,0.86,52,0,0.0
13294,2,453,189,873.7,436.85,48,1.11,54,0,0.0
12717,2,502,151,831.0,415.5,48,1.81,53,0,0.0
16364,2,279,11,705.8,352.9,48,2.45,52,0,0.0
14594,2,183,7,363.3,181.65,48,7.16,52,0,0.0
13652,3,578,45,1095.1,365.0333333333333,48,5.19,63,0,0.0
15456,3,633,283,434.6,144.86666666666667,48,1.32,58,0,0.0
15807,3,430,50,903.9,301.3,48,0.55,48,0,0.0
15239,3,591,10,764.3,254.76666666666665,48,1.33,52,3,0.06
13066,3,320,24,430.9,143.63333333333333,48,0.15,49,1,0.02
13430,4,739,18,652.1,163.025,48,1.27,53,4,0.08
16639,4,503,25,1169.4,292.35,48,4.12,52,2,0.04
16612,4,506,32,1187.7,296.925,48,4.28,66,0,0.0
13835,4,442,25,834.6,208.65,48,3.48,55,0,0.0
13692,4,1225,24,1473.4,368.35,48,3.98,54,1,0.02
14297,5,862,17,1290.5,258.1,48,4.13,63,1,0.02
16094,6,633,11,1041.8,173.63333333333333,48,4.91,67,4,0.06
17412,7,738,2,1258.1,179.72857142857143,48,5.63,66,0,0.0
13520,7,1629,58,2967.7,423.95714285714286,48,3.56,88,1,0.01
17682,7,1365,10,2459.3,351.32857142857148,48,3.01,119,1,0.01
17562,8,813,14,1107.4,138.425,48,2.48,64,1,0.02
12910,8,1692,23,3075.0,384.375,48,2.93,75,0,0.0
15410,8,1200,84,3450.8,431.35,48,1.43,122,0,0.0
12619,11,3337,16,2908.8,264.43636363636364,48,2.74,86,4,0.05
15978,1,888,77,1098.8,1098.8,49,0.0,49,0,0.0
17383,1,148,4,193.4,193.4,49,0.0,49,0,0.0
15276,1,61,66,128.6,128.6,49,0.0,49,0,0.0
17860,1,93,368,226.5,226.5,49,0.0,52,0,0.0
17297,1,65,17,128.2,128.2,49,0.0,49,0,0.0
14598,1,189,44,222.0,222.0,49,0.0,50,0,0.0
15645,1,255,18,611.6,611.6,49,0.0,51,0,0.0
17793,1,226,25,300.3,300.3,49,0.0,52,0,0.0
15076,1,571,172,880.8,880.8,49,0.0,49,0,0.0
16243,2,110,33,409.1,204.55,49,0.42,51,0,0.0
15626,2,766,74,675.8,337.9,49,5.29,49,0,0.0
12701,2,674,79,725.7,362.85,49,3.24,51,0,0.0
13656,2,490,164,379.7,189.85,49,3.58,49,0,0.0
14050,2,689,31,746.4,373.2,49,1.4,54,0,0.0
13563,2,209,84,777.5,388.75,49,1.15,49,0,0.0
16536,2,249,107,538.2,269.1,49,0.04,55,1,0.02
14770,2,490,232,876.4,438.2,49,1.76,52,0,0.0
17624,2,554,14,843.5,421.75,49,4.14,50,0,0.0
13389,3,428,11,783.0,261.0,49,4.49,50,0,0.0
14383,3,817,38,1247.7,415.90000000000003,49,2.16,59,0,0.0
12754,3,6481,235,3010.7,1003.5666666666666,49,1.16,63,0,0.0
15053,3,984,4,693.9,231.29999999999998,49,4.06,69,0,0.0
12434,4,373,84,765.2,191.3,49,5.19,54,4,0.07
13308,4,840,22,1367.6,341.9,49,3.21,57,3,0.05
15108,4,488,141,1150.8,287.7,49,1.49,58,1,0.02
17515,4,243,31,639.0,159.75,49,3.33,87,0,0.0
15132,5,679,18,977.9,195.57999999999998,49,4.76,52,0,0.0
15238,5,689,29,1056.5,211.3,49,3.0,52,2,0.04
16859,5,655,106,458.1,91.62,49,2.19,71,20,0.28
12722,6,559,85,886.3,147.71666666666667,49,1.13,56,4,0.07
17676,6,922,4,1371.2,228.53333333333333,49,4.72,77,0,0.0
18161,6,810,10,1612.8,268.8,49,3.82,81,1,0.01
12528,8,734,9,1634.3,204.2875,49,3.42,89,3,0.03
12594,9,1772,37,3208.2,356.46666666666664,49,2.49,114,0,0.0
16921,1,154,61,154.2,154.2,50,0.0,55,0,0.0
17839,1,257,42,318.2,318.2,50,0.0,52,0,0.0
17885,1,110,12,156.3,156.3,50,0.0,53,0,0.0
16903,1,247,29,363.2,363.2,50,0.0,56,0,0.0
13760,2,197,54,286.8,143.4,50,3.61,57,0,0.0
17772,2,55,10,173.4,86.7,50,0.0,50,0,0.0
13121,2,227,269,254.7,127.35,50,0.0,53,3,0.06
17771,2,283,56,245.3,122.65,50,5.12,53,0,0.0
15599,2,718,26,761.7,380.85,50,3.47,52,0,0.0
13562,3,757,81,1799.3,599.76666666666665,50,2.01,82,0,0.0
15440,3,197,54,383.7,127.89999999999999,50,2.51,62,0,0.0
16062,4,800,9,1153.6,288.4,50,5.6,64,0,0.0
17299,4,668,11,656.6,164.15,50,2.94,55,0,0.0
14223,4,583,92,975.2,243.8,50,2.85,61,1,0.02
13515,4,681,72,891.1,222.775,50,2.98,59,0,0.0
12462,4,505,2,872.0,218.0,50,4.33,70,10,0.14
13167,4,773,18,779.3,194.825,50,1.95,64,0,0.0
14691,5,707,30,2114.3,422.86,50,2.59,71,0,0.0
12530,5,891,59,1461.6,292.32,50,4.37,64,2,0.03
16600,6,1145,4,813.5,135.58333333333334,50,5.43,62,0,0.0
13662,7,528,85,862.6,123.22857142857143,50,3.05,57,5,0.09
17007,7,587,50,877.4,125.34285714285714,50,5.87,53,1,0.02
15706,7,305,59,1001.8,143.1142857142857,50,0.93,59,4,0.07
17800,9,731,37,1186.2,131.8,50,2.9,102,0,0.0
13305,10,1232,4,2000.9,200.09,50,4.55,81,0,0.0
15553,1,449,60,428.9,428.9,51,0.0,55,0,0.0
16480,1,455,75,769.3,769.3,51,0.0,53,0,0.0
18126,1,129,60,198.6,198.6,51,0.0,51,0,0.0
17908,1,169,373,232.0,232.0,51,0.0,54,0,0.0
12514,1,440,267,1017.7,1017.7,51,0.0,51,0,0.0
13354,1,604,71,743.5,743.5,51,0.0,51,0,0.0
13336,1,559,77,795.1,795.1,51,0.0,51,0,0.0
14817,2,653,200,1010.3,505.15,51,1.27,61,0,0.0
13821,2,153,144,385.6,192.8,51,2.0,59,0,0.0
15948,2,567,8,955.2,477.6,51,0.59,60,0,0.0
16780,2,270,100,422.2,211.1,51,2.72,59,0,0.0
14067,2,361,63,374.7,187.35,51,0.63,52,0,0.0
13867,3,501,31,1005.1,335.03333333333336,51,3.15,60,0,0.0
14256,3,410,254,935.1,311.7,51,2.08,54,1,0.02
16762,3,480,19,1207.2,402.40000000000003,51,2.0,63,0,0.0
17765,3,143,158,367.6,122.53333333333335,51,1.78,56,0,0.0
15156,3,597,1,961.5,320.5,51,0.57,55,0,0.0
17058,3,592,81,1179.9,393.3,51,2.57,62,0,0.0
16431,3,442,213,623.3,207.76666666666665,51,1.12,76,0,0.0
17169,4,519,50,816.9,204.225,51,2.22,60,6,0.1
13064,4,514,12,1105.6,276.4,51,4.67,68,0,0.0
15406,4,236,18,426.6,106.65,51,4.93,58,5,0.09
14293,4,709,3,1046.6,261.65,51,6.05,61,0,0.0
15329,5,480,35,1007.5,201.5,51,5.47,61,4,0.07
12674,7,1096,11,1796.3,256.6142857142857,51,2.28,86,7,0.08
16929,7,929,3,1295.4,185.05714285714288,51,1.95,77,0,0.0
15596,9,548,100,1343.3,149.25555555555556,51,3.13,84,7,0.08
13183,9,2208,7,3957.8,439.75555555555559,51,3.46,94,0,0.0
15671,10,1679,18,2605.5,260.55,51,3.18,79,3,0.04
13630,11,1377,5,1995.7,181.42727272727274,51,3.49,80,9,0.11
17230,11,1553,264,3466.7,315.15454545454543,51,1.31,73,4,0.05
15606,11,720,57,2422.6,220.23636363636362,51,2.91,91,14,0.15
16353,23,2006,3,6675.7,290.24782608695654,51,3.84,94,0,0.0
14051,26,3740,0,15462.3,594.70384615384614,51,1.66,214,5,0.02
17458,1,170,15,316.5,316.5,52,0.0,54,0,0.0
15990,2,443,44,792.1,396.05,52,4.76,52,0,0.0
13655,2,605,114,933.0,466.5,52,2.31,56,0,0.0
15211,2,240,60,894.4,447.2,52,5.96,52,0,0.0
17392,2,275,306,411.3,205.65,52,0.94,55,0,0.0
16667,2,236,68,567.2,283.6,52,4.24,52,0,0.0
18005,2,86,3,226.5,113.25,52,0.83,53,0,0.0
17649,2,398,134,861.7,430.85,52,0.06,53,1,0.02
14261,2,406,50,1163.4,581.7,52,0.53,52,0,0.0
13501,2,557,242,1310.5,655.25,52,0.87,53,1,0.02
17189,2,226,106,383.8,191.9,52,4.29,60,0,0.0
14154,2,465,239,1345.6,672.8,52,0.0,52,0,0.0
14508,2,129,22,268.0,134.0,52,1.24,55,0,0.0
15920,3,94,154,163.5,54.5,52,0.0,58,0,0.0
16560,3,494,21,816.5,272.16666666666669,52,6.0,57,1,0.02
12356,3,1573,22,2487.4,829.13333333333333,52,5.3,58,0,0.0
16385,3,258,60,554.9,184.96666666666667,52,5.45,57,0,0.0
12572,3,444,8,896.7,298.90000000000003,52,0.71,60,2,0.03
15747,3,466,12,946.6,315.53333333333336,52,1.79,90,0,0.0
13297,4,963,7,2089.8,522.45,52,1.02,59,0,0.0
16688,4,804,1,1260.9,315.225,52,0.95,62,0,0.0
16206,4,272,54,537.1,134.275,52,4.35,63,0,0.0
16172,5,787,95,1140.2,228.04000000000002,52,2.12,69,0,0.0
12723,5,433,3,707.1,141.42000000000002,52,0.9,68,0,0.0
17062,5,404,313,524.4,104.88,52,0.79,69,1,0.01
14625,5,330,185,848.5,169.7,52,3.29,57,4,0.07
12994,5,440,4,902.2,180.44,52,3.65,73,12,0.16
14276,5,723,88,1019.4,203.88,52,2.69,75,11,0.15
15253,6,864,16,915.3,152.54999999999998,52,2.81,55,2,0.04
16554,7,311,3,641.5,91.642857142857139,52,4.47,74,22,0.3
15093,9,3733,18,4410.1,490.01111111111118,52,3.16,112,4,0.04
12457,11,686,58,1597.8,145.25454545454545,52,2.81,64,5,0.08
16458,18,2154,2,3482.7,193.48333333333332,52,1.74,202,0,0.0
16594,1,64,75,181.1,181.1,53,0.0,53,0,0.0
13235,1,441,212,1031.1,1031.1,53,0.0,58,0,0.0
17303,1,144,361,250.0,250.0,53,0.0,53,0,0.0
12784,1,278,15,476.8,476.8,53,0.0,56,0,0.0
12752,1,2262,81,4366.8,4366.8,53,0.0,53,0,0.0
17247,1,105,15,280.1,280.1,53,0.0,54,0,0.0
12405,1,849,148,1390.4,1390.4,53,0.0,53,0,0.0
13583,1,725,155,781.0,781.0,53,0.0,53,0,0.0
17433,1,185,88,303.2,303.2,53,0.0,54,0,0.0
15460,1,107,354,214.3,214.3,53,0.0,56,0,0.0
14815,2,744,36,778.5,389.25,53,0.6,53,0,0.0
14995,2,102,38,232.0,116.0,53,4.08,60,0,0.0
15088,3,457,21,1140.3,380.09999999999997,53,0.76,60,3,0.05
17064,3,316,58,855.5,285.16666666666669,53,4.45,61,0,0.0
17295,3,293,28,547.0,182.33333333333334,53,0.52,68,0,0.0
17158,3,778,32,1267.0,422.33333333333331,53,4.95,67,0,0.0
13813,5,539,39,1155.4,231.08,53,1.42,67,2,0.03
12916,5,1075,138,2921.1,584.22,53,1.73,105,2,0.02
17966,5,2571,37,1098.4,219.68,53,3.31,68,0,0.0
14005,5,2478,9,2874.7,574.93999999999994,53,2.47,84,0,0.0
14692,5,255,137,582.1,116.42,53,2.69,69,1,0.01
14511,6,772,11,1267.4,211.23333333333335,53,1.73,71,3,0.04
18177,7,704,31,1313.6,187.65714285714284,53,3.04,74,1,0.01
15981,8,1866,24,3408.5,426.0625,53,2.96,97,0,0.0
17828,8,631,8,1075.0,134.375,53,2.25,78,14,0.18
14533,9,2777,24,1812.6,201.39999999999998,53,5.08,65,3,0.05
14032,18,2008,2,2929.8,162.76666666666668,53,2.35,152,9,0.06
16270,1,688,353,1141.2,1141.2,54,0.0,54,0,0.0
14953,1,224,25,285.7,285.7,54,0.0,54,0,0.0
13339,1,326,200,860.1,860.1,54,0.0,54,0,0.0
15832,1,465,254,836.8,836.8,54,0.0,54,0,0.0
13979,1,639,73,869.9,869.9,54,0.0,54,0,0.0
12772,1,551,59,752.5,752.5,54,0.0,54,0,0.0
16406,1,116,18,154.3,154.3,54,0.0,58,0,0.0
13439,1,242,255,283.7,283.7,54,0.0,54,0,0.0
13744,2,1153,95,1080.5,540.25,54,3.18,63,0,0.0
13122,2,585,94,922.4,461.2,54,2.7,55,0,0.0
17608,2,229,33,192.0,96.0,54,0.0,56,0,0.0
15394,4,910,9,2183.5,545.875,54,4.14,85,0,0.0
14758,4,419,144,1484.1,371.025,54,1.61,71,0,0.0
15145,4,756,4,1194.7,298.675,54,3.68,67,0,0.0
13107,5,1288,44,1524.1,304.82,54,4.88,60,2,0.03
17731,5,392,79,878.2,175.64000000000001,54,1.26,83,16,0.19
14447,5,571,18,1163.2,232.64000000000001,54,3.77,70,0,0.0
13882,6,950,2,1131.3,188.54999999999998,54,0.89,66,1,0.02
12951,8,500,8,1042.1,130.2625,54,4.97,65,2,0.03
15129,11,1794,50,3447.4,313.40000000000003,54,2.84,84,0,0.0
17597,1,1176,213,2044.4,2044.4,55,0.0,55,0,0.0
16402,2,146,264,293.4,146.7,55,1.86,57,0,0.0
17081,2,77,25,288.9,144.45,55,0.32,63,0,0.0
17913,2,288,58,408.6,204.3,55,5.19,58,0,0.0
14335,2,375,16,454.9,227.45,55,1.36,60,0,0.0
14346,2,605,120,1021.6,510.8,55,2.98,60,0,0.0
14452,2,116,10,259.1,129.55,55,1.41,60,0,0.0
17358,2,190,303,360.8,180.4,55,0.91,58,0,0.0
17250,2,167,3,382.0,191.0,55,4.67,56,0,0.0
16036,2,716,87,758.9,379.45,55,3.26,55,0,0.0
17311,2,1005,78,1384.9,692.45,55,4.41,55,0,0.0
15245,3,1784,134,2515.8,838.6,55,1.43,89,0,0.0
13032,3,367,38,996.5,332.16666666666669,55,0.64,75,4,0.05
